epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,0.6559069307886816,0.6931306254724563,63.70370370370371,55.88235294117647
1,0.6550052780135239,0.706445217217398,63.70370370370371,55.88235294117647
2,0.6556546313744743,0.7124045584561143,63.70370370370371,55.88235294117647
3,0.655539112603635,0.7147732250581114,63.70370370370371,55.88235294117647
4,0.6550645063768495,0.7159040723965797,63.70370370370371,55.88235294117647
5,0.6544617477015725,0.7166394095459168,63.70370370370371,55.88235294117647
6,0.6538114189651535,0.7172515338089068,63.70370370370371,55.88235294117647
7,0.6531390963334207,0.7178264844582768,63.70370370370371,55.88235294117647
8,0.6524526282162895,0.7183912551960092,63.70370370370371,55.88235294117647
9,0.6517543053583291,0.7189541060835979,63.70370370370371,55.88235294117647
10,0.6510446772038099,0.7195172560774354,63.70370370370371,55.88235294117647
11,0.6503237385618295,0.720080894906604,63.70370370370371,55.88235294117647
12,0.6495912954540504,0.7206444557556293,63.70370370370371,55.88235294117647
13,0.6488470728430842,0.7212070156114873,63.70370370370371,55.88235294117647
14,0.6480907395382525,0.7217674143926283,63.70370370370371,55.88235294117647
15,0.6473219052094944,0.7223242818587032,63.70370370370371,55.88235294117647
16,0.6465401068025186,0.7228760333509863,63.70370370370371,55.88235294117647
17,0.6457447897908893,0.723420854274031,63.70370370370371,55.88235294117647
18,0.6449352859545616,0.7239566798587426,63.70370370370371,55.88235294117647
19,0.6441107882124034,0.7244811723621697,63.70370370370371,55.88235294117647
20,0.6432703227132597,0.7249916964257137,63.70370370370371,55.88235294117647
21,0.6424127183501136,0.7254852928776088,63.70370370370371,55.88235294117647
22,0.6415365739272918,0.7259586511948417,63.70370370370371,55.88235294117647
23,0.6406402233264805,0.7264080809347141,63.70370370370371,55.88235294117647
24,0.6397216991697291,0.7268294826507048,63.70370370370371,55.88235294117647
25,0.6387786956675511,0.7272183191111473,63.70370370370371,55.88235294117647
26,0.6378085315741512,0.7275695880439031,63.70370370370371,55.88235294117647
27,0.6368081144572105,0.7278777981331748,63.70370370370371,55.88235294117647
28,0.6357739078314721,0.7281369505797319,63.70370370370371,55.88235294117647
29,0.6347019031014248,0.7283405291649594,63.70370370370371,55.88235294117647
30,0.6335875986941839,0.7284815023641517,63.70370370370371,55.88235294117647
31,0.6324259892063931,0.7285523415316093,63.70370370370371,55.88235294117647
32,0.6312115677823182,0.728545059389206,63.70370370370371,55.88235294117647
33,0.629938345201719,0.7284512728234726,63.70370370370371,55.88235294117647
34,0.6285998891798689,0.7282622931617375,63.70370370370371,55.88235294117647
35,0.6271893870506969,0.7279692455197831,63.70370370370371,55.88235294117647
36,0.6256997342108643,0.7275632164501195,63.70370370370371,55.88235294117647
37,0.624123649384926,0.7270354260884171,63.70370370370371,55.88235294117647
38,0.6224538159489188,0.7263774176232474,63.70370370370371,55.88235294117647
39,0.620683046354817,0.7255812537477528,63.70370370370371,55.88235294117647
40,0.6188044643867138,0.7246397074936028,63.70370370370371,55.88235294117647
41,0.6168116978998229,0.7235464342054254,63.70370370370371,55.88235294117647
42,0.614699073214465,0.7222961128838112,63.70370370370371,55.88235294117647
43,0.6124618017466701,0.7208845487684286,63.70370370370371,55.88235294117647
44,0.6100961498628253,0.7193087343404468,63.70370370370371,55.88235294117647
45,0.6075995842246666,0.7175668718484659,63.70370370370371,55.88235294117647
46,0.6049708867140733,0.7156583656515034,63.70370370370371,55.88235294117647
47,0.6022102349631497,0.7135837958404926,63.70370370370371,55.88235294117647
48,0.5993192461733309,0.7113448849157608,63.70370370370371,55.88235294117647
49,0.5963009830654116,0.7089444666469766,63.70370370370371,55.88235294117647
50,0.593159921468812,0.7063864612646473,63.70370370370371,55.88235294117647
51,0.5899018794497858,0.7036758550445363,63.70370370370371,55.88235294117647
52,0.5865339083276534,0.7008186766177039,63.70370370370371,55.88235294117647
53,0.5830641467587988,0.6978219583369326,63.70370370370371,55.88235294117647
54,0.5795016404745215,0.6946936697243782,63.70370370370371,55.88235294117647
55,0.57585613222713,0.6914426117973723,63.70370370370371,55.88235294117647
56,0.5721378287886135,0.6880782656487199,63.70370370370371,55.88235294117647
