epoch,train_loss,val_loss,train_accuracy,val_accuracy
88,0.359084705483263,0.6584773355331182,87.87878787878788,72.0
89,0.35829716609946255,0.6592816361859765,87.87878787878788,72.0
90,0.3575029975098623,0.6600547861001774,87.87878787878788,72.0
91,0.35669987837730566,0.6607958848005508,87.87878787878788,72.0
92,0.3558851807530273,0.6615038370932075,87.87878787878788,72.0
93,0.3550559079871313,0.6621773290432021,87.87878787878788,72.0
94,0.3542086195959853,0.6628147977527225,87.87878787878788,72.0
95,0.3533393403130311,0.6634143936511215,87.87878787878788,72.0
96,0.35244345013377826,0.6639739337832676,87.87878787878788,72.0
97,0.3515155518476231,0.664490844376783,87.87878787878788,72.0
98,0.3505493124982014,0.6649620908438507,87.87878787878788,72.0
99,0.3495372757386921,0.665384093447444,87.87878787878788,72.0
100,0.3484706436862069,0.665752627348529,87.87878787878788,72.0
101,0.34733903052936327,0.6660627070203766,87.87878787878788,72.0
102,0.34613019724272326,0.6663084576846766,87.87878787878788,72.0
103,0.34482978947187526,0.6664829814659253,87.87878787878788,72.0
104,0.34342112192501534,0.6665782348086478,87.87878787878788,72.0
105,0.34188508579799953,0.6665849482243575,87.87878787878788,72.0
106,0.34020030308117477,0.6664926415074187,87.87878787878788,72.0
107,0.338343710166656,0.6662898176771919,87.87878787878788,72.0
108,0.33629180727768443,0.6659644529802456,87.87878787878788,72.0
109,0.3340228201217202,0.6655049239704396,87.87878787878788,72.0
110,0.3315199144382564,0.6649014946205714,87.87878787878788,72.0
111,0.32877529656498994,0.6641483778266807,87.87878787878788,72.0
112,0.3257944953630791,0.6632461426644716,87.87878787878788,72.0
113,0.32259951163307654,0.6622038830895518,87.87878787878788,72.0
114,0.31922926141815,0.6610402585694319,87.87878787878788,72.0
115,0.31573630993450025,0.6597825544100203,87.87878787878788,72.0
116,0.31218031308603816,0.6584634961440837,87.87878787878788,72.0
117,0.3086200830691221,0.657116503454057,87.87878787878788,72.0
118,0.30510672118026344,0.6557708018209256,87.87878787878788,72.0
119,0.3016794876795269,0.6544478170796034,87.87878787878788,72.0
120,0.2983646954889349,0.6531596029678106,87.87878787878788,72.0
121,0.295176862464255,0.6519092005190754,87.87878787878788,72.0
122,0.2921210276689643,0.6506922783150696,87.87878787878788,72.0
123,0.2891953357297035,0.6494992895936095,87.87878787878788,72.0
124,0.2863933612955802,0.6483175629092562,87.87878787878788,72.0
125,0.2837059571389469,0.6471330102490149,87.87878787878788,72.0
126,0.2811226014029802,0.6459313563688964,87.87878787878788,72.0
127,0.2786323112179013,0.6446989243745292,87.87878787878788,72.0
128,0.2762242190092371,0.6434230684515128,87.87878787878788,72.0
129,0.2738879048335452,0.642092354001448,87.87878787878788,72.0
130,0.2716135621749431,0.6406965726618853,87.87878787878788,72.0
131,0.2693920560691633,0.6392266598749669,87.87878787878788,72.0
132,0.26721491577896406,0.6376745633556802,87.87878787878788,72.0
133,0.2650742910040837,0.6360330949453623,87.87878787878788,72.0
134,0.26296289078270546,0.634295786531635,87.87878787878788,72.0
135,0.2608739172920315,0.6324567625736269,87.87878787878788,72.0
136,0.2588010020384073,0.6305106365635362,87.87878787878788,72.0
137,0.25673814886952423,0.6284524357385635,87.87878787878788,72.0
138,0.25467968639151484,0.6262775568905823,87.87878787878788,72.0
139,0.252620231399054,0.6239817556912407,87.87878787878788,72.0
140,0.25055466458750564,0.621561172151011,88.88888888888889,72.0
141,0.2484781199376747,0.6190123953254498,88.88888888888889,72.0
142,0.2463859896046871,0.6163325708632724,88.88888888888889,72.0
143,0.24427394676573072,0.6135195551437904,90.9090909090909,72.0
144,0.24213798952414545,0.6105721192234946,90.9090909090909,72.0
145,0.23997450941379572,0.607490204197424,90.9090909090909,72.0
146,0.2377803880059554,0.6042752264273619,90.9090909090909,72.0
147,0.23555312421340713,0.6009304259398026,90.9090909090909,72.0
148,0.23329099266802808,0.5974612437975411,90.9090909090909,72.0
149,0.2309932295783712,0.5938757043364932,90.9090909090909,72.0
150,0.22866023647425884,0.5901847663472836,91.91919191919192,72.0
151,0.22629378436527958,0.5864025950101552,91.91919191919192,72.0
152,0.22389719200564082,0.5825466963351313,91.91919191919192,72.0
153,0.22147544418319307,0.5786378519577055,91.91919191919192,72.0
154,0.21903521234709697,0.5746997990525508,91.91919191919192,72.0
155,0.21658474403084324,0.5707586218282297,91.91919191919192,72.0
156,0.21413360198039266,0.5668418586413594,91.91919191919192,72.0
157,0.21169225823966847,0.5629773781080377,91.91919191919192,72.0
158,0.2092715778644961,0.5591921283679244,91.91919191919192,72.0
159,0.2068822528168451,0.555510901144247,91.91919191919192,76.0
160,0.20453425971597625,0.551955262392482,92.92929292929293,76.0
161,0.20223641018921099,0.5485427773490247,92.92929292929293,76.0
162,0.1999960411986002,0.545286604550028,92.92929292929293,76.0
163,0.19781886274203633,0.5421954664094772,92.92929292929293,76.0
164,0.19570895168473462,0.5392739428784299,92.92929292929293,76.0
165,0.1936688606401118,0.5365229949855095,92.92929292929293,76.0
166,0.19169980242063717,0.5339406124804842,92.92929292929293,76.0
167,0.18980187196175857,0.5315224904833393,92.92929292929293,76.0
168,0.1879742750021559,0.5292626644996962,92.92929292929293,76.0
169,0.18621554236651344,0.5271540613581642,92.92929292929293,76.0
170,0.18452371774021284,0.5251889483396769,92.92929292929293,76.0
171,0.18289651397113602,0.5233592805902352,92.92929292929293,76.0
172,0.181331437828677,0.5216569574911553,92.92929292929293,76.0
173,0.17982588603593408,0.5200740033761609,92.92929292929293,76.0
174,0.17837721675203927,0.5186026887405284,93.93939393939394,76.0
175,0.17698280102334313,0.5172356066144934,93.93939393939394,76.0
176,0.17564005846550196,0.5159657163388297,93.93939393939394,76.0
177,0.1743464808881206,0.5147863643738045,93.93939393939394,76.0
178,0.17309964692669702,0.5136912894071378,93.93939393939394,76.0
179,0.17189723011694413,0.5126746170672929,93.93939393939394,76.0
180,0.1707370022902722,0.5117308480182895,93.93939393939394,76.0
181,0.16961683370644223,0.5108548420652483,93.93939393939394,76.0
182,0.16853469097002582,0.5100418000656355,93.93939393939394,76.0
183,0.16748863349131732,0.5092872448482219,93.93939393939394,76.0
184,0.1664768090360552,0.5085870019278864,93.93939393939394,80.0
185,0.16549744874786176,0.5079371805199177,93.93939393939394,80.0
186,0.16454886191023013,0.507334155164496,93.93939393939394,80.0
187,0.1636294306307727,0.5067745481428808,93.93939393939394,80.0
188,0.16273760457095893,0.5062552127815806,93.93939393939394,80.0
189,0.16187189580325048,0.5057732176854638,93.93939393939394,80.0
190,0.1610308738494955,0.5053258319056888,93.93939393939394,80.0
191,0.16021316093602236,0.5049105110268493,93.93939393939394,80.0
192,0.1594174274894034,0.5045248841452648,93.93939393939394,80.0
193,0.15864238789039004,0.5041667417038825,93.93939393939394,80.0
194,0.1578867965006494,0.5038340241466817,93.93939393939394,80.0
195,0.15714944397664893,0.5035248113554135,93.93939393939394,80.0
196,0.156429153886609,0.5032373128330264,93.93939393939394,80.0
197,0.15572477964932932,0.5029698586005958,93.93939393939394,80.0
198,0.1550352018174912,0.502720890777512,93.93939393939394,80.0
199,0.15435932573239045,0.5024889558178177,93.93939393939394,80.0
200,0.15369607958167417,0.5022726973786197,93.93939393939394,80.0
201,0.15304441289622706,0.502070849799252,93.93939393939394,80.0
202,0.15240329552655796,0.5018822321721014,93.93939393939394,80.0
203,0.15177171714250864,0.5017057429875295,93.93939393939394,80.0
204,0.15114868730241618,0.5015403553358964,93.93939393939394,80.0
205,0.15053323613851938,0.5013851126490652,93.93939393939394,80.0
206,0.14992441570385373,0.5012391249616684,93.93939393939394,80.0
207,0.14932130202150068,0.5011015656685732,93.93939393939394,80.0
208,0.1487229978692013,0.5009716687490952,93.93939393939394,80.0
209,0.1481286363203285,0.5008487264203693,93.93939393939394,80.0
210,0.1475373850454281,0.5007320871716526,93.93939393939394,80.0
211,0.14694845135646464,0.5006211541182135,93.93939393939394,80.0
212,0.14636108794824385,0.5005153835978712,92.92929292929293,80.0
213,0.14577459925823652,0.5004142839156369,92.92929292929293,80.0
214,0.14518834832764452,0.5003174141228505,92.92929292929293,80.0
215,0.14460176400404778,0.500224382697843,92.92929292929293,80.0
216,0.1440143482810566,0.500134845976959,92.92929292929293,80.0
217,0.14342568352555443,0.500048506169789,92.92929292929293,80.0
218,0.14283543930163803,0.49996510878314915,92.92929292929293,80.0
219,0.14224337846627635,0.4998844392775795,92.92929292929293,80.0
220,0.14164936218958243,0.49980631879096565,92.92929292929293,80.0
221,0.14105335354719287,0.49973059878924503,92.92929292929293,80.0
222,0.1404554193480268,0.4996571545464669,92.92929292929293,80.0
223,0.13985572990113423,0.4995858774170669,92.92929292929293,80.0
224,0.13925455649222718,0.4995166659418173,92.92929292929293,80.0
225,0.13865226643319348,0.49944941592310543,92.92929292929293,80.0
226,0.1380493156628261,0.49938400970995084,92.92929292929293,80.0
227,0.13744623900739483,0.4993203050408731,92.92929292929293,80.0
228,0.13684363834581842,0.49925812389330815,92.92929292929293,80.0
229,0.13624216905420358,0.4991972418702398,92.92929292929293,80.0
230,0.1356425252157122,0.49913737870614844,92.92929292929293,80.0
231,0.13504542416229315,0.49907819048495566,92.92929292929293,80.0
232,0.13445159095562978,0.4990192641250921,92.92929292929293,80.0
233,0.13386174341079668,0.4989601145988915,92.92929292929293,80.0
234,0.13327657821781616,0.4989001852187151,92.92929292929293,80.0
235,0.1326967586290481,0.49883885115022325,92.92929292929293,80.0
236,0.13212290406404345,0.4987754261188651,92.92929292929293,80.0
237,0.1315555818509461,0.49870917207726406,92.92929292929293,80.0
238,0.13099530118840796,0.4986393114178749,92.92929292929293,80.0
239,0.1304425092868767,0.4985650411645563,93.93939393939394,80.0
240,0.12989758954287758,0.49848554847184134,93.93939393939394,80.0
241,0.12936086152074286,0.4984000267092329,93.93939393939394,80.0
242,0.12883258246543838,0.4983076914110133,93.93939393939394,80.0
243,0.12831295004654408,0.49820779542506216,93.93939393939394,80.0
244,0.12780210603331407,0.4980996426875322,93.93939393939394,80.0
245,0.12730014061881548,0.4979826001716162,93.93939393939394,80.0
246,0.1268070971416603,0.4978561076946329,93.93939393939394,80.0
247,0.126322976991366,0.49771968540555844,93.93939393939394,80.0
248,0.12584774452333672,0.49757293890436927,93.93939393939394,80.0
249,0.12538133184838077,0.4974155620570805,93.93939393939394,80.0
250,0.12492364339726092,0.49724733766137275,93.93939393939394,80.0
251,0.12447456019170124,0.4970681361850248,93.93939393939394,80.0
252,0.12403394377904056,0.49687791284333904,93.93939393939394,80.0
253,0.12360163980839396,0.4966767033043411,93.93939393939394,80.0
254,0.12317748124217354,0.4964646183149623,94.94949494949495,80.0
255,0.12276129120873719,0.4962418375313557,94.94949494949495,80.0
256,0.12235288551044254,0.49600860281575715,94.94949494949495,80.0
257,0.12195207480713494,0.4957652112344576,94.94949494949495,80.0
258,0.12155866649867703,0.49551200795961514,94.94949494949495,80.0
259,0.12117246633203889,0.4952493792443189,94.94949494949495,80.0
260,0.1207932797591276,0.4949777456075432,94.94949494949495,80.0
261,0.12042091307128287,0.4946975553347388,94.94949494949495,80.0
262,0.12005517433546359,0.4944092783718081,94.94949494949495,80.0
263,0.11969587415581207,0.49411340066555404,94.94949494949495,80.0
264,0.11934282628266563,0.4938104189826099,94.94949494949495,80.0
265,0.11899584808930745,0.4935008362213595,94.94949494949495,80.0
266,0.11865476093491426,0.49318515721717476,95.95959595959596,80.0
267,0.1183193904303164,0.4928638850302136,95.95959595959596,80.0
268,0.11798956662140384,0.492537517696624,95.95959595959596,80.0
269,0.11766512410331016,0.4922065454179652,95.95959595959596,80.0
270,0.11734590207691492,0.4918714481595609,95.95959595959596,80.0
271,0.11703174435773446,0.4915326936260563,95.95959595959596,80.0
272,0.11672249934592867,0.4911907355812876,95.95959595959596,80.0
273,0.1164180199649378,0.49084601247942783,95.95959595959596,80.0
274,0.11611816357517687,0.49049894637503594,95.95959595959596,80.0
275,0.11582279186825119,0.490149942080839,95.95959595959596,80.0
276,0.11553177074630386,0.4897993865436942,95.95959595959596,80.0
277,0.11524497019036223,0.4894476484110749,95.95959595959596,80.0
278,0.11496226412090163,0.4890950777624477,95.95959595959596,80.0
279,0.11468353025328336,0.4887420059820151,95.95959595959596,80.0
280,0.11440864995024146,0.4883887457514106,95.95959595959596,80.0
281,0.1141375080731805,0.48803559114297335,95.95959595959596,80.0
282,0.1138699928336953,0.48768281779620826,95.95959595959596,80.0
283,0.1136059956464243,0.4873306831619119,95.95959595959596,80.0
284,0.11334541098410054,0.4869794268001574,95.95959595959596,80.0
285,0.11308813623545177,0.4866292707199693,95.95959595959596,80.0
286,0.11283407156642629,0.4862804197499766,96.96969696969697,80.0
287,0.11258311978507672,0.4859330619306735,96.96969696969697,80.0
288,0.11233518621031297,0.48558736892014404,96.96969696969697,80.0
289,0.11209017854463711,0.48524349640617603,96.96969696969697,80.0
290,0.11184800675089349,0.48490158451867565,96.96969696969697,80.0
291,0.11160858293300051,0.48456175823715547,96.96969696969697,80.0
292,0.11137182122058027,0.48422412778882956,96.96969696969697,80.0
293,0.11113763765735894,0.4838887890335322,96.96969696969697,80.0
294,0.11090595009317734,0.4835558238322576,96.96969696969697,80.0
295,0.11067667807942602,0.48322530039664324,96.96969696969697,80.0
296,0.11044974276769891,0.48289727361716817,96.96969696969697,80.0
297,0.11022506681144176,0.48257178536821965,96.96969696969697,80.0
298,0.11000257427036261,0.482248864788539,96.96969696969697,80.0
299,0.10978219051735977,0.4819285285358204,96.96969696969697,80.0
300,0.1095638421477166,0.48161078101452126,96.96969696969697,80.0
301,0.1093474568903071,0.4812956145761166,96.96969696969697,80.0
302,0.10913296352055145,0.48098300969125873,96.96969696969697,80.0
303,0.1089202917748568,0.48067293509342135,96.96969696969697,80.0
304,0.10870937226627524,0.48036534789376345,96.96969696969697,80.0
305,0.10850013640110795,0.4800601936670613,96.96969696969697,80.0
306,0.10829251629617995,0.4797574065086514,96.96969696969697,80.0
307,0.10808644469650704,0.47945690906241173,96.96969696969697,80.0
308,0.10788185489307033,0.47915861251989683,96.96969696969697,80.0
309,0.10767868064041027,0.4788624165907941,96.96969696969697,80.0
310,0.10747685607374458,0.4785682094449444,96.96969696969697,80.0
311,0.10727631562530808,0.47827586762621693,96.96969696969697,80.0
312,0.10707699393960324,0.477985255938601,96.96969696969697,80.0
313,0.1068788257872431,0.4776962273049105,96.96969696969697,80.0
314,0.10668174597705571,0.4774086225985778,96.96969696969697,80.0
315,0.10648568926610877,0.47712227044906574,96.96969696969697,80.0
316,0.10629059026730102,0.47683698702148114,96.96969696969697,80.0
317,0.10609638335415211,0.47655257577107435,96.96969696969697,80.0
318,0.10590300256240853,0.47626882717335856,96.96969696969697,80.0
319,0.10571038148806834,0.4759855184306906,96.96969696969697,80.0
320,0.10551845318140818,0.47570241315625394,96.96969696969697,80.0
321,0.10532715003658218,0.4754192610364943,96.96969696969697,80.0
322,0.10513640367634196,0.4751357974731883,96.96969696969697,80.0
323,0.10494614483141025,0.47485174320646467,96.96969696969697,80.0
324,0.10475630321402274,0.474566803920274,96.96969696969697,80.0
325,0.10456680738513496,0.47428066983196165,96.96969696969697,80.0
326,0.10437758461477573,0.47399301526782267,96.96969696969697,80.0
327,0.1041885607350141,0.4737034982267322,96.96969696969697,80.0
328,0.10399965998499443,0.47341175993420065,96.96969696969697,80.0
329,0.10381080484748709,0.47311742438948623,96.96969696969697,80.0
330,0.10362191587639766,0.47282009790869856,96.96969696969697,80.0
331,0.10343291151468026,0.47251936866718447,96.96969696969697,80.0
332,0.10324370790211113,0.4722148062448492,96.96969696969697,80.0
333,0.10305421867239621,0.47190596117849215,96.96969696969697,80.0
334,0.10286435473912,0.47159236452568437,96.96969696969697,80.0
335,0.10267402407008522,0.4712735274452002,96.96969696969697,80.0
336,0.10248313144965703,0.47094894079957933,96.96969696969697,80.0
337,0.10229157822880679,0.47061807478593076,96.96969696969697,80.0
338,0.10209926206265771,0.4702803786017629,96.96969696969697,80.0
339,0.10190607663547036,0.4699352801532556,96.96969696969697,80.0
340,0.10171191137317437,0.46958218581412514,96.96969696969697,80.0
341,0.10151665114376258,0.4692204802439789,96.96969696969697,80.0
342,0.10132017594611673,0.46884952627585685,96.96969696969697,80.0
343,0.10112236058814095,0.46846866488348893,96.96969696969697,80.0
344,0.10092307435544631,0.46807721523964796,96.96969696969697,80.0
345,0.10072218067226359,0.46767447487786884,96.96969696969697,80.0
346,0.10051953675677382,0.46725971997068877,96.96969696969697,80.0
347,0.10031499327364336,0.4668322057384278,96.96969696969697,80.0
348,0.10010839398724068,0.46639116700340877,96.96969696969697,80.0
349,0.09989957541980904,0.465935818905287,96.96969696969697,80.0
350,0.09968836651977223,0.46546535779390047,96.96969696969697,80.0
351,0.09947458834637582,0.46497896231663716,96.96969696969697,80.0
352,0.09925805377800637,0.4644757947177649,96.96969696969697,80.0
353,0.09903856725279622,0.4639550023673787,96.96969696969697,80.0
354,0.09881592455150003,0.46341571953758715,96.96969696969697,80.0
355,0.09858991263410934,0.46285706944313904,96.96969696969697,80.0
356,0.09836030954323899,0.46227816656288034,96.96969696969697,80.0
357,0.0981268843889322,0.46167811925708185,96.96969696969697,80.0
358,0.09788939743115248,0.46105603269372103,96.96969696969697,80.0
359,0.09764760027779659,0.46041101209411595,96.96969696969697,80.0
360,0.0974012362174891,0.45974216630480635,96.96969696969697,80.0
361,0.0971500407076118,0.4590486116981085,96.96969696969697,80.0
362,0.09689374203885273,0.45832947639828076,96.96969696969697,80.0
363,0.09663206219788538,0.45758390482360606,96.96969696969697,80.0
364,0.09636471794945041,0.45681106252685433,96.96969696969697,80.0
365,0.09609142215791827,0.4560101413075264,96.96969696969697,80.0
366,0.09581188536618526,0.45518036455903504,96.96969696969697,80.0
367,0.09552581764630448,0.4543209928025512,96.96969696969697,80.0
368,0.09523293073140454,0.45343132934692826,96.96969696969697,80.0
369,0.09493294043208234,0.4525107260010746,96.96969696969697,80.0
370,0.09462556933248131,0.45155858875177024,96.96969696969697,80.0
371,0.09431054975170067,0.45057438330672794,96.96969696969697,80.0
372,0.09398762694513356,0.4495576403902371,96.96969696969697,80.0
373,0.09365656250803908,0.448507960667708,96.96969696969697,80.0
374,0.09331713793050492,0.4474250191666493,96.96969696969697,80.0
375,0.09296915823947723,0.44630856905583266,96.96969696969697,80.0
376,0.09261245565040183,0.4451584446425083,96.96969696969697,80.0
377,0.09224689313901556,0.443974563450213,96.96969696969697,80.0
378,0.09187236783382872,0.4427569272476225,96.96969696969697,80.0
379,0.09148881412270721,0.44150562191242526,97.97979797979798,80.0
380,0.09109620636354858,0.44022081603346563,97.97979797979798,80.0
381,0.090694561090009,0.4389027581792197,97.97979797979798,80.0
382,0.09028393860907293,0.43755177279041385,97.97979797979798,80.0
383,0.08986444389812454,0.4361682546883398,97.97979797979798,80.0
384,0.0894362267249341,0.43475266222677234,97.97979797979798,80.0
385,0.08899948093408325,0.4333055091527456,97.97979797979798,80.0
386,0.08855444286695512,0.4318273552779091,97.97979797979798,80.0
387,0.08810138890833094,0.43031879609581014,97.97979797979798,80.0
388,0.08764063217947371,0.428780451509361,98.98989898989899,80.0
389,0.08717251842383672,0.4272129538552098,98.98989898989899,80.0
390,0.0866974211557052,0.4256169354264505,98.98989898989899,80.0
391,0.08621573616279393,0.42399301570113296,98.98989898989899,80.0
392,0.08572787546993321,0.42234178848108966,98.98989898989899,80.0
393,0.08523426088165786,0.42066380913386636,98.98989898989899,80.0
394,0.08473531722629474,0.41895958211087375,98.98989898989899,80.0
395,0.0842314654229342,0.4172295488885351,98.98989898989899,80.0
396,0.08372311548573301,0.41547407644788154,98.98989898989899,80.0
397,0.08321065956788715,0.413693446373691,98.98989898989899,80.0
398,0.0826944651311405,0.4118878446188619,98.98989898989899,84.0
399,0.08217486830679228,0.41005735194527426,98.98989898989899,84.0
400,0.08165216749185289,0.40820193502067015,98.98989898989899,84.0
401,0.0811266172002632,0.40632143812359545,98.98989898989899,88.0
402,0.08059842216486153,0.4044155753863505,98.98989898989899,88.0
403,0.08006773166184751,0.40248392349002665,98.98989898989899,88.0
404,0.07953463400649773,0.40052591471657045,98.98989898989899,88.0
405,0.07899915114733312,0.3985408302607393,98.98989898989899,88.0
406,0.07846123326618203,0.39652779370998636,98.98989898989899,88.0
407,0.07792075327390498,0.394485764612986,98.98989898989899,88.0
408,0.07737750107621057,0.39241353207817026,98.98989898989899,88.0
409,0.07683117747134237,0.3903097083731328,98.98989898989899,88.0
410,0.07628138753202762,0.38817272253557467,98.98989898989899,88.0
411,0.07572763331893707,0.38600081405892944,98.98989898989899,88.0
412,0.07516930577366347,0.38379202678433866,98.98989898989899,88.0
413,0.07460567564857705,0.3815442032201644,98.98989898989899,88.0
414,0.0740358833530599,0.3792549796273497,98.98989898989899,88.0
415,0.07345892763697177,0.37692178236268,98.98989898989899,88.0
416,0.07287365310229038,0.37454182617403026,98.98989898989899,88.0
417,0.07227873664660184,0.37211211540707667,98.98989898989899,88.0
418,0.0716726731173571,0.369629449430472,98.98989898989899,88.0
419,0.07105376072129936,0.3670904340389405,98.98989898989899,88.0
420,0.07042008712694749,0.36449150117721024,98.98989898989899,88.0
421,0.06976951776893585,0.36182894006984,98.98989898989899,88.0
422,0.06909968867269457,0.3590989437669114,98.98989898989899,88.0
423,0.06840800723583729,0.35629767623446396,98.98989898989899,88.0
424,0.0676916658938759,0.35342136641125677,98.98989898989899,88.0
425,0.06694767549488251,0.3504664370372373,98.98989898989899,88.0
426,0.06617292745321936,0.3474296773371543,98.98989898989899,88.0
427,0.06536429609886021,0.3443084694268299,98.98989898989899,88.0
428,0.0645187944891237,0.3411010779146003,98.98989898989899,88.0
429,0.06363379714369317,0.3378070094957134,98.98989898989899,88.0
430,0.06270733976905458,0.3344274427876613,98.98989898989899,88.0
431,0.061738496326141735,0.33096571622616877,98.98989898989899,88.0
432,0.06072781477982221,0.32742784161236926,98.98989898989899,88.0
433,0.05967776297667936,0.32382298225624434,98.98989898989899,88.0
434,0.05859309837520559,0.3201638005125569,98.98989898989899,88.0
435,0.05748104153029823,0.3164665491829273,98.98989898989899,88.0
436,0.05635112542405566,0.31275077229566045,98.98989898989899,88.0
