epoch,train_loss,val_loss,train_accuracy,val_accuracy
62,0.18436727471185343,0.5957388561283039,96.90721649484536,84.0
63,0.18250274509146075,0.5982875903695792,96.90721649484536,84.0
64,0.18071336801139068,0.6007455098872448,96.90721649484536,84.0
65,0.1789943182173633,0.603113210326266,96.90721649484536,84.0
66,0.1773411803097112,0.6053916107083872,96.90721649484536,84.0
67,0.1757499082600122,0.6075819015676585,96.90721649484536,80.0
68,0.174216789135843,0.6096855000367924,96.90721649484536,80.0
69,0.17273841060057452,0.6117040109239366,96.90721649484536,80.0
70,0.17131163180133674,0.6136391929281644,96.90721649484536,80.0
71,0.1699335572977131,0.6154929292489204,96.90721649484536,80.0
72,0.16860151371784052,0.6172672019472993,96.90721649484536,80.0
73,0.16731302885857188,0.6189640695133388,96.90721649484536,80.0
74,0.1660658129731231,0.6205856471818068,96.90721649484536,84.0
75,0.16485774201387035,0.6221340896180481,96.90721649484536,84.0
76,0.16368684262018235,0.6236115756646047,96.90721649484536,84.0
77,0.16255127866169777,0.6250202948982144,96.90721649484536,84.0
78,0.16144933916649773,0.6263624357955797,96.90721649484536,84.0
79,0.1603794274812878,0.6276401753454491,96.90721649484536,84.0
80,0.15934005152704234,0.6288556699749326,96.90721649484536,84.0
81,0.15832981502859617,0.630011047680575,96.90721649484536,84.0
82,0.15734740961040009,0.6311084012707748,96.90721649484536,84.0
83,0.1563916076630955,0.6321497826368746,96.90721649484536,84.0
84,0.15546125589674237,0.6331371979769344,96.90721649484536,84.0
85,0.154555269506493,0.6340726038999471,96.90721649484536,84.0
86,0.15367262688531297,0.6349579043401209,96.90721649484536,84.0
87,0.1528123648260903,0.6357949482116417,96.90721649484536,84.0
88,0.15197357416223822,0.6365855277347867,96.90721649484536,84.0
89,0.15115539580179002,0.6373313773648016,96.90721649484536,84.0
90,0.15035701711510877,0.6380341732559933,96.90721649484536,84.0
91,0.14957766864078548,0.6386955331951529,96.90721649484536,84.0
92,0.1488166210781782,0.6393170169408298,96.90721649484536,84.0
93,0.14807318253842874,0.6399001269080675,96.90721649484536,84.0
94,0.147346696028758,0.6404463091419373,96.90721649484536,84.0
